id_pk,id_wniosku_fk,id_pracownika_fk,id_stanowiska_fk
59394,59394,36,8
59395,59395,14,10
59396,59396,11,1
59397,59397,44,10
59398,59398,21,9
59399,59399,17,9
59400,59400,27,5
59401,59401,23,6
59402,59402,23,7
59403,59403,49,8
59404,59404,38,7
59405,59405,11,2
59406,59406,25,3
59407,59407,19,2
59408,59408,16,9
59409,59409,46,10
59410,59410,28,7
59411,59411,27,8
59412,59412,1,8
59413,59413,25,10
59414,59414,17,3
59415,59415,17,1
59416,59416,28,7
59417,59417,25,8
59418,59418,45,3
59419,59419,32,1
59420,59420,42,1
59421,59421,33,3
59422,59422,6,2
59423,59423,2,7
59424,59424,4,5
59425,59425,23,6
59426,59426,46,10
59427,59427,46,8
59428,59428,45,7
59429,59429,20,7
59430,59430,44,3
59431,59431,18,5
59432,59432,13,2
59433,59433,24,10
59434,59434,23,10
59435,59435,39,6
59436,59436,31,5
59437,59437,48,10
59438,59438,12,1
59439,59439,19,2
59440,59440,47,2
59441,59441,4,6
59442,59442,3,8
59443,59443,35,9
59444,59444,13,5
59445,59445,31,5
59446,59446,49,1
59447,59447,44,2
59448,59448,13,6
59449,59449,9,3
59450,59450,16,7
59451,59451,5,2
59452,59452,6,8
59453,59453,28,7
59454,59454,18,8
59455,59455,16,7
59456,59456,41,5
59457,59457,50,8
59458,59458,15,9
59459,59459,24,9
59460,59460,26,4
59461,59461,29,6
59462,59462,41,1
59463,59463,44,1
59464,59464,20,1
59465,59465,46,7
59466,59466,1,7
59467,59467,36,7
59468,59468,11,10
59469,59469,23,6
59470,59470,47,4
59471,59471,22,4
59472,59472,35,5
59473,59473,49,3
59474,59474,18,9
59475,59475,24,6
59476,59476,47,1
59477,59477,40,7
59478,59478,42,5
59479,59479,5,10
59480,59480,44,5
59481,59481,19,6
59482,59482,8,10
59483,59483,45,3
59484,59484,39,6
59485,59485,43,3
59486,59486,2,1
59487,59487,8,4
59488,59488,1,6
59489,59489,15,5
59490,59490,21,5
59491,59491,36,7
59492,59492,32,8
59493,59493,36,2
59494,59494,16,9
59495,59495,40,8
59496,59496,4,2
59497,59497,49,1
59498,59498,42,6
59499,59499,11,4
59500,59500,10,10
59501,59501,3,10
59502,59502,12,7
59503,59503,30,8
59504,59504,33,1
59505,59505,47,4
59506,59506,50,6
59507,59507,7,6
59508,59508,11,7
59509,59509,41,10
59510,59510,50,2
59511,59511,12,2
59512,59512,30,1
59513,59513,46,7
59514,59514,18,1
59515,59515,30,5
59516,59516,17,3
59517,59517,38,7
59518,59518,12,8
59519,59519,20,5
59520,59520,43,8
59521,59521,37,2
59522,59522,26,7
59523,59523,36,3
59524,59524,14,3
59525,59525,22,5
59526,59526,33,6
59527,59527,45,4
59528,59528,3,2
59529,59529,37,7
59530,59530,22,5
59531,59531,29,5
59532,59532,36,4
59533,59533,3,10
59534,59534,16,6
59535,59535,26,6
59536,59536,37,7
59537,59537,24,8
59538,59538,13,10
59539,59539,49,5
59540,59540,2,9
59541,59541,5,2
59542,59542,23,5
59543,59543,40,7
59544,59544,17,9
59545,59545,7,10
59546,59546,32,5
59547,59547,24,10
59548,59548,7,1
59549,59549,1,1
59550,59550,5,8
59551,59551,39,7
59552,59552,44,10
59553,59553,41,5
59554,59554,2,4
59555,59555,17,9
59556,59556,34,7
59557,59557,40,8
59558,59558,11,10
59559,59559,26,5
59560,59560,37,4
59561,59561,50,8
59562,59562,41,6
59563,59563,1,2
59564,59564,32,3
59565,59565,2,5
59566,59566,50,4
59567,59567,30,10
59568,59568,41,8
59569,59569,46,9
59570,59570,6,3
59571,59571,12,3
59572,59572,36,4
59573,59573,23,3
59574,59574,6,9
59575,59575,43,1
59576,59576,23,1
59577,59577,9,4
59578,59578,42,10
59579,59579,11,2
59580,59580,29,8
59581,59581,10,6
59582,59582,14,10
59583,59583,1,3
59584,59584,30,1
59585,59585,12,3
59586,59586,14,1
59587,59587,47,6
59588,59588,15,4
59589,59589,12,9
59590,59590,12,3
59591,59591,17,10
59592,59592,11,10
59593,59593,20,4
59594,59594,38,3
59595,59595,37,4
59596,59596,49,10
59597,59597,48,10
59598,59598,1,5
59599,59599,4,1
59600,59600,2,7
59601,59601,45,5
59602,59602,33,6
59603,59603,18,6
59604,59604,49,7
59605,59605,45,9
59606,59606,26,1
59607,59607,36,6
59608,59608,44,7
59609,59609,47,7
59610,59610,2,10
59611,59611,12,3
59612,59612,15,8
59613,59613,29,3
59614,59614,21,1
59615,59615,10,6
59616,59616,2,5
59617,59617,50,5
59618,59618,44,2
59619,59619,36,8
59620,59620,35,4
59621,59621,34,7
59622,59622,17,4
59623,59623,33,4
59624,59624,31,2
59625,59625,50,2
59626,59626,42,4
59627,59627,50,6
59628,59628,21,5
59629,59629,1,9
59630,59630,16,8
59631,59631,10,2
59632,59632,23,10
59633,59633,37,10
59634,59634,44,1
59635,59635,50,3
59636,59636,21,1
59637,59637,24,7
59638,59638,22,4
59639,59639,15,7
59640,59640,41,4
59641,59641,41,4
59642,59642,45,6
59643,59643,22,4
59644,59644,13,8
59645,59645,18,5
59646,59646,3,2
59647,59647,34,7
59648,59648,13,10
59649,59649,5,10
59650,59650,2,7
59651,59651,9,6
59652,59652,21,7
59653,59653,4,5
59654,59654,20,1
59655,59655,29,9
59656,59656,1,8
59657,59657,40,10
59658,59658,45,5
59659,59659,24,7
59660,59660,18,4
59661,59661,12,4
59662,59662,6,1
59663,59663,16,4
59664,59664,35,3
59665,59665,12,4
59666,59666,41,6
59667,59667,41,2
59668,59668,11,7
59669,59669,18,1
59670,59670,26,3
59671,59671,40,8
59672,59672,49,6
59673,59673,14,9
59674,59674,10,2
59675,59675,46,4
59676,59676,44,1
59677,59677,26,2
59678,59678,49,8
59679,59679,21,3
59680,59680,2,3
59681,59681,32,3
59682,59682,8,8
59683,59683,28,8
59684,59684,50,4
59685,59685,20,2
59686,59686,43,5
59687,59687,48,5
59688,59688,8,7
59689,59689,33,4
59690,59690,12,6
59691,59691,18,7
59692,59692,37,4
59693,59693,39,4
59694,59694,5,4
59695,59695,3,7
59696,59696,23,2
59697,59697,6,5
59698,59698,42,2
59699,59699,12,10
59700,59700,39,4
59701,59701,1,4
59702,59702,27,4
59703,59703,17,2
59704,59704,33,10
59705,59705,47,4
59706,59706,48,7
59707,59707,49,1
59708,59708,47,9
59709,59709,8,4
59710,59710,30,7
59711,59711,33,8
59712,59712,48,2
59713,59713,22,4
59714,59714,50,5
59715,59715,27,8
59716,59716,44,6
59717,59717,28,9
59718,59718,14,10
59719,59719,17,4
59720,59720,24,8
59721,59721,10,9
59722,59722,41,6
59723,59723,31,1
59724,59724,49,8
59725,59725,38,7
59726,59726,17,3
59727,59727,14,3
59728,59728,50,1
59729,59729,6,9
59730,59730,14,3
59731,59731,41,2
59732,59732,9,8
59733,59733,32,6
59734,59734,8,8
59735,59735,1,10
59736,59736,29,5
59737,59737,29,4
59738,59738,48,7
59739,59739,36,6
59740,59740,48,2
59741,59741,1,8
59742,59742,17,7
59743,59743,35,1
59744,59744,48,4
59745,59745,33,7
59746,59746,36,9
59747,59747,30,6
59748,59748,33,1
59749,59749,43,9
59750,59750,16,6
59751,59751,10,3
59752,59752,14,5
59753,59753,26,5
59754,59754,18,6
59755,59755,22,8
59756,59756,30,6
59757,59757,40,6
59758,59758,20,6
59759,59759,22,9
59760,59760,40,2
59761,59761,22,2
59762,59762,2,4
59763,59763,5,8
59764,59764,44,5
59765,59765,42,8
59766,59766,35,9
59767,59767,30,3
59768,59768,35,10
59769,59769,32,10
59770,59770,17,2
59771,59771,15,7
59772,59772,35,2
59773,59773,11,1
59774,59774,11,10
59775,59775,45,5
59776,59776,21,8
59777,59777,6,7
59778,59778,17,1
59779,59779,49,5
59780,59780,28,9
59781,59781,43,1
59782,59782,9,10
59783,59783,26,10
59784,59784,48,4
59785,59785,33,1
59786,59786,25,2
59787,59787,14,3
59788,59788,14,4
59789,59789,44,10
59790,59790,47,3
59791,59791,17,2
59792,59792,40,6
59793,59793,26,3
59794,59794,10,7
59795,59795,2,10
59796,59796,4,5
59797,59797,6,10
59798,59798,26,1
59799,59799,35,1
59800,59800,47,9
59801,59801,31,10
59802,59802,39,3
59803,59803,3,7
59804,59804,22,9
59805,59805,23,9
59806,59806,16,2
59807,59807,15,8
59808,59808,11,7
59809,59809,47,6
59810,59810,23,6
59811,59811,47,10
59812,59812,43,6
59813,59813,26,9
59814,59814,38,2
59815,59815,46,1
59816,59816,23,1
59817,59817,11,2
59818,59818,18,6
59819,59819,15,9
59820,59820,3,4
59821,59821,6,4
59822,59822,13,7
59823,59823,34,1
59824,59824,19,7
59825,59825,5,4
59826,59826,28,1
59827,59827,26,7
59828,59828,15,3
59829,59829,25,5
59830,59830,12,1
59831,59831,46,9
59832,59832,39,9
59833,59833,13,7
59834,59834,22,9
59835,59835,4,10
59836,59836,21,10
59837,59837,20,10
59838,59838,23,4
59839,59839,48,4
59840,59840,39,5
59841,59841,44,2
59842,59842,11,2
59843,59843,8,10
59844,59844,45,5
59845,59845,32,1
59846,59846,45,1
59847,59847,50,8
59848,59848,24,1
59849,59849,46,10
59850,59850,41,2
59851,59851,13,3
59852,59852,24,4
59853,59853,2,1
59854,59854,37,4
59855,59855,46,10
59856,59856,18,5
59857,59857,33,1
59858,59858,29,8
59859,59859,9,10
59860,59860,22,2
59861,59861,49,8
59862,59862,32,9
59863,59863,35,9
59864,59864,42,8
59865,59865,24,7
59866,59866,19,3
59867,59867,16,2
59868,59868,42,1
59869,59869,49,4
59870,59870,2,3
59871,59871,44,4
59872,59872,46,7
59873,59873,40,10
59874,59874,30,3
59875,59875,27,2
59876,59876,28,9
59877,59877,9,1
59878,59878,35,7
59879,59879,44,6
59880,59880,10,3
59881,59881,25,10
59882,59882,18,6
59883,59883,44,9
59884,59884,8,1
59885,59885,34,6
59886,59886,1,9
59887,59887,46,9
59888,59888,18,8
59889,59889,24,6
59890,59890,11,2
59891,59891,26,8
59892,59892,29,5
59893,59893,23,5
59894,59894,18,9
59895,59895,13,4
59896,59896,11,6
59897,59897,22,10
59898,59898,9,2
59899,59899,1,5
59900,59900,49,10
59901,59901,44,8
59902,59902,17,10
59903,59903,40,8
59904,59904,4,5
59905,59905,8,2
59906,59906,19,9
59907,59907,40,5
59908,59908,2,10
59909,59909,49,6
59910,59910,37,2
59911,59911,39,8
59912,59912,50,5
59913,59913,16,7
59914,59914,8,3
59915,59915,11,5
59916,59916,18,7
59917,59917,1,1
59918,59918,34,8
59919,59919,1,9
59920,59920,36,9
59921,59921,43,4
59922,59922,47,4
59923,59923,13,5
59924,59924,20,6
59925,59925,46,3
59926,59926,27,1
59927,59927,25,10
59928,59928,2,6
59929,59929,12,4
59930,59930,13,1
59931,59931,8,1
59932,59932,4,2
59933,59933,27,1
59934,59934,35,1
59935,59935,46,7
59936,59936,14,2
59937,59937,15,4
59938,59938,29,3
59939,59939,42,8
59940,59940,15,6
59941,59941,48,4
59942,59942,16,5
59943,59943,18,6
59944,59944,47,7
59945,59945,50,6
59946,59946,29,9
59947,59947,36,8
59948,59948,42,5
59949,59949,5,3
59950,59950,1,7
59951,59951,6,8
59952,59952,46,4
59953,59953,6,7
59954,59954,2,4
59955,59955,46,1
59956,59956,17,3
59957,59957,28,7
59958,59958,47,9
59959,59959,24,6
59960,59960,15,3
59961,59961,1,10
59962,59962,28,10
59963,59963,48,3
59964,59964,1,1
59965,59965,23,5
59966,59966,43,4
59967,59967,33,7
59968,59968,18,7
59969,59969,25,7
59970,59970,36,10
59971,59971,33,1
59972,59972,30,1
59973,59973,39,10
59974,59974,35,8
59975,59975,29,7
59976,59976,47,10
59977,59977,15,7
59978,59978,5,2
59979,59979,8,7
59980,59980,12,6
59981,59981,11,4
59982,59982,40,10
59983,59983,8,3
59984,59984,42,10
59985,59985,21,2
59986,59986,47,4
59987,59987,33,1
59988,59988,32,4
59989,59989,42,7
59990,59990,7,2
59991,59991,48,4
59992,59992,45,3
59993,59993,46,2
59994,59994,27,6
59995,59995,32,9
59996,59996,20,9
59997,59997,35,10
59998,59998,42,8
59999,59999,14,9
60000,60000,2,3
60001,60001,29,4
60002,60002,46,5
60003,60003,7,3
60004,60004,4,6
60005,60005,38,8
60006,60006,48,2
60007,60007,38,2
60008,60008,33,5
60009,60009,49,2
60010,60010,2,8
60011,60011,43,6
60012,60012,11,6
60013,60013,40,4
60014,60014,48,5
60015,60015,23,3
60016,60016,34,2
60017,60017,34,6
60018,60018,25,10
60019,60019,6,6
60020,60020,34,5
60021,60021,16,4
60022,60022,34,3
60023,60023,49,1
60024,60024,31,4
60025,60025,3,4
60026,60026,31,8
60027,60027,5,3
60028,60028,9,5
60029,60029,46,7
60030,60030,27,5
60031,60031,19,8
60032,60032,4,8
60033,60033,38,5
60034,60034,28,6
60035,60035,32,9
60036,60036,49,5
60037,60037,13,10
60038,60038,43,10
60039,60039,5,8
60040,60040,21,3
60041,60041,10,9
60042,60042,50,1
60043,60043,47,4
60044,60044,19,3
60045,60045,19,8
60046,60046,28,4
60047,60047,47,9
60048,60048,10,10
60049,60049,1,7
60050,60050,2,1
60051,60051,37,8
60052,60052,42,6
60053,60053,11,2
60054,60054,20,2
60055,60055,30,3
60056,60056,46,3
60057,60057,31,8
60058,60058,13,9
60059,60059,20,8
60060,60060,11,10
60061,60061,26,4
60062,60062,26,1
60063,60063,21,1
60064,60064,34,6
60065,60065,41,2
60066,60066,25,8
60067,60067,16,9
60068,60068,21,3
60069,60069,7,6
60070,60070,1,7
60071,60071,12,7
60072,60072,37,8
60073,60073,14,10
60074,60074,43,7
60075,60075,20,4
60076,60076,21,8
60077,60077,38,8
60078,60078,11,3
60079,60079,26,3
60080,60080,7,4
60081,60081,10,7
60082,60082,8,2
60083,60083,35,7
60084,60084,6,1
60085,60085,22,4
60086,60086,36,10
60087,60087,39,6
60088,60088,14,10
60089,60089,4,7
60090,60090,22,7
60091,60091,32,2
60092,60092,43,6
60093,60093,32,9
60094,60094,48,7
60095,60095,9,5
60096,60096,36,2
60097,60097,29,3
60098,60098,41,1
60099,60099,4,8
60100,60100,6,10
60101,60101,13,8
60102,60102,19,9
60103,60103,22,10
60104,60104,27,3
60105,60105,31,4
60106,60106,10,7
60107,60107,13,6
60108,60108,31,8
60109,60109,34,8
60110,60110,48,4
60111,60111,25,3
60112,60112,4,10
60113,60113,15,5
60114,60114,22,8
60115,60115,2,8
60116,60116,32,9
60117,60117,42,1
60118,60118,42,6
60119,60119,13,4
60120,60120,43,3
60121,60121,23,7
60122,60122,33,4
60123,60123,46,6
60124,60124,7,8
60125,60125,1,9
60126,60126,32,1
60127,60127,12,7
60128,60128,5,7
60129,60129,32,10
60130,60130,2,3
60131,60131,13,3
60132,60132,4,8
60133,60133,1,4
60134,60134,5,8
60135,60135,18,6
60136,60136,12,9
60137,60137,1,9
60138,60138,17,5
60139,60139,12,3
60140,60140,27,2
60141,60141,16,10
60142,60142,49,9
60143,60143,3,5
60144,60144,30,3
60145,60145,12,4
60146,60146,43,7
60147,60147,1,2
60148,60148,37,8
60149,60149,26,3
60150,60150,18,2
60151,60151,44,8
60152,60152,48,4
60153,60153,22,4
60154,60154,43,5
60155,60155,5,6
60156,60156,39,9
60157,60157,45,9
60158,60158,24,10
60159,60159,33,1
60160,60160,9,7
60161,60161,7,3
60162,60162,24,4
60163,60163,31,9
60164,60164,36,3
60165,60165,7,2
60166,60166,8,6
60167,60167,22,2
60168,60168,7,9
60169,60169,4,4
60170,60170,20,6
60171,60171,28,10
60172,60172,33,9
60173,60173,46,2
60174,60174,19,2
60175,60175,3,9
60176,60176,13,10
60177,60177,31,6
60178,60178,15,8
60179,60179,12,10
60180,60180,18,9
60181,60181,32,9
60182,60182,37,1
60183,60183,39,4
60184,60184,41,3
60185,60185,42,6
60186,60186,23,6
60187,60187,42,6
60188,60188,16,4
60189,60189,42,10
60190,60190,6,10
60191,60191,26,10
60192,60192,4,6
60193,60193,9,10
60194,60194,10,7
60195,60195,37,5
60196,60196,40,8
60197,60197,42,9
60198,60198,4,5
60199,60199,36,8
60200,60200,26,2
60201,60201,41,6
60202,60202,15,5
60203,60203,26,8
60204,60204,36,5
60205,60205,28,8
60206,60206,8,2
60207,60207,42,6
60208,60208,20,10
60209,60209,46,3
60210,60210,3,3
60211,60211,7,3
60212,60212,30,4
60213,60213,48,6
60214,60214,50,4
60215,60215,20,4
60216,60216,5,4
60217,60217,19,4
60218,60218,32,5
60219,60219,19,5
60220,60220,11,7
60221,60221,43,8
60222,60222,43,6
60223,60223,40,2
60224,60224,15,10
60225,60225,30,1
60226,60226,50,8
60227,60227,31,8
60228,60228,19,2
60229,60229,48,7
60230,60230,35,1
60231,60231,27,6
60232,60232,48,2
60233,60233,19,8
60234,60234,17,1
60235,60235,36,4
60236,60236,23,4
60237,60237,2,8
60238,60238,39,2
60239,60239,33,7
60240,60240,37,7
60241,60241,15,10
60242,60242,11,10
60243,60243,18,5
60244,60244,23,1
60245,60245,40,5
60246,60246,13,8
60247,60247,14,8
60248,60248,35,8
60249,60249,10,8
60250,60250,7,6
60251,60251,4,8
60252,60252,38,4
60253,60253,13,7
60254,60254,17,3
60255,60255,22,6
60256,60256,24,7
60257,60257,6,2
60258,60258,21,4
60259,60259,3,1
60260,60260,34,1
60261,60261,12,4
60262,60262,42,1
60263,60263,16,1
60264,60264,38,5
60265,60265,11,5
60266,60266,42,5
60267,60267,15,6
60268,60268,24,10
60269,60269,39,4
60270,60270,6,7
60271,60271,16,5
60272,60272,5,3
60273,60273,13,3
60274,60274,12,9
60275,60275,39,6
60276,60276,33,5
60277,60277,20,7
60278,60278,42,6
60279,60279,19,2
60280,60280,18,8
60281,60281,49,8
60282,60282,46,1
60283,60283,9,3
60284,60284,46,7
60285,60285,26,10
60286,60286,17,4
60287,60287,5,8
60288,60288,18,2
60289,60289,28,4
60290,60290,25,5
60291,60291,3,10
60292,60292,41,7
60293,60293,26,1
60294,60294,22,2
60295,60295,29,1
60296,60296,6,7
60297,60297,22,5
60298,60298,36,4
60299,60299,8,6
60300,60300,33,7
60301,60301,40,1
60302,60302,29,7
60303,60303,37,4
60304,60304,6,2
60305,60305,26,8
60306,60306,32,7
60307,60307,50,7
60308,60308,24,8
60309,60309,27,5
60310,60310,29,3
60311,60311,23,10
60312,60312,7,1
60313,60313,3,8
60314,60314,7,2
60315,60315,6,1
60316,60316,50,8
60317,60317,40,2
60318,60318,31,8
60319,60319,28,4
60320,60320,6,9
60321,60321,43,10
60322,60322,14,4
60323,60323,1,9
60324,60324,36,8
60325,60325,18,7
60326,60326,10,8
60327,60327,50,10
60328,60328,47,7
60329,60329,38,1
60330,60330,24,1
60331,60331,36,2
60332,60332,5,1
60333,60333,39,4
60334,60334,34,8
60335,60335,39,8
60336,60336,36,8
60337,60337,14,4
60338,60338,18,6
60339,60339,1,7
60340,60340,28,8
60341,60341,29,2
60342,60342,24,1
60343,60343,50,3
60344,60344,23,1
60345,60345,46,6
60346,60346,35,5
60347,60347,1,5
60348,60348,30,4
60349,60349,3,10
60350,60350,22,7
60351,60351,43,8
60352,60352,31,8
60353,60353,44,4
60354,60354,26,7
60355,60355,29,6
60356,60356,30,2
60357,60357,34,3
60358,60358,23,2
60359,60359,38,2
60360,60360,47,1
60361,60361,28,2
60362,60362,47,8
60363,60363,44,8
60364,60364,19,5
60365,60365,16,1
60366,60366,34,1
60367,60367,5,10
60368,60368,20,8
60369,60369,42,10
60370,60370,35,4
60371,60371,44,8
60372,60372,3,1
60373,60373,11,5
60374,60374,32,7
60375,60375,13,3
60376,60376,28,1
60377,60377,12,7
60378,60378,39,2
60379,60379,50,5
60380,60380,30,4
60381,60381,14,9
60382,60382,5,3
60383,60383,7,1
60384,60384,49,7
60385,60385,4,6
60386,60386,36,9
60387,60387,13,5
60388,60388,6,4
60389,60389,42,10
60390,60390,21,1
60391,60391,37,4
60392,60392,17,8
60393,60393,39,9
60394,60394,32,3
60395,60395,10,10
60396,60396,28,1
60397,60397,31,3
60398,60398,46,1
60399,60399,38,9
60400,60400,6,8
60401,60401,21,7
60402,60402,4,1
60403,60403,5,6
60404,60404,29,8
60405,60405,27,3
60406,60406,14,7
60407,60407,29,2
60408,60408,28,9
60409,60409,5,9
60410,60410,4,1
60411,60411,46,7
60412,60412,29,5
60413,60413,32,8
60414,60414,11,6
60415,60415,49,6
60416,60416,31,6
60417,60417,50,7
60418,60418,39,6
60419,60419,38,6
60420,60420,19,10
60421,60421,46,2
60422,60422,6,7
60423,60423,20,9
60424,60424,25,10
60425,60425,34,9
60426,60426,39,4
60427,60427,32,4
60428,60428,20,9
60429,60429,42,9
60430,60430,47,3
60431,60431,33,10
60432,60432,3,4
60433,60433,25,7
60434,60434,2,10
60435,60435,15,7
60436,60436,32,3
60437,60437,29,1
60438,60438,2,4
60439,60439,22,4
60440,60440,30,8
60441,60441,47,2
60442,60442,26,1
60443,60443,49,9
60444,60444,14,2
60445,60445,12,8
60446,60446,22,1
60447,60447,39,6
60448,60448,45,7
60449,60449,35,10
60450,60450,14,8
60451,60451,20,9
60452,60452,3,7
60453,60453,10,9
60454,60454,14,3
60455,60455,7,1
60456,60456,39,10
60457,60457,37,8
60458,60458,8,4
60459,60459,18,10
60460,60460,3,10
60461,60461,20,2
60462,60462,2,4
60463,60463,16,7
60464,60464,26,3
60465,60465,2,8
60466,60466,23,5
60467,60467,21,5
60468,60468,1,9
60469,60469,31,8
60470,60470,6,3
60471,60471,43,6
60472,60472,46,1
60473,60473,18,7
60474,60474,15,2
60475,60475,33,10
60476,60476,25,3
60477,60477,28,7
60478,60478,28,7
60479,60479,42,7
60480,60480,2,2
60481,60481,38,4
60482,60482,43,1
60483,60483,18,3
60484,60484,47,9
60485,60485,24,9
60486,60486,17,10
60487,60487,32,2
60488,60488,30,7
60489,60489,33,5
60490,60490,40,8
60491,60491,9,4
60492,60492,24,9
60493,60493,45,1
60494,60494,27,10
60495,60495,4,1
60496,60496,22,9
60497,60497,23,4
60498,60498,34,2
60499,60499,29,1
60500,60500,46,1
60501,60501,23,2
60502,60502,12,10
60503,60503,17,6
60504,60504,40,7
60505,60505,41,6
60506,60506,25,6
60507,60507,22,3
60508,60508,23,2
60509,60509,27,8
60510,60510,30,7
60511,60511,36,3
60512,60512,17,4
60513,60513,36,5
60514,60514,29,8
60515,60515,45,10
60516,60516,38,9
60517,60517,22,3
60518,60518,26,2
60519,60519,24,2
60520,60520,49,3
60521,60521,22,3
60522,60522,32,6
60523,60523,23,9
60524,60524,8,9
60525,60525,44,3
60526,60526,42,10
60527,60527,25,8
60528,60528,7,7
60529,60529,1,9
60530,60530,9,10
60531,60531,27,8
60532,60532,10,4
60533,60533,24,2
60534,60534,41,10
60535,60535,20,4
60536,60536,24,8
60537,60537,43,7
60538,60538,26,2
60539,60539,18,3
60540,60540,15,3
60541,60541,46,6
60542,60542,32,8
60543,60543,16,3
60544,60544,23,9
60545,60545,31,3
60546,60546,48,3
60547,60547,6,5
60548,60548,42,1
60549,60549,26,1
60550,60550,14,7
60551,60551,16,2
60552,60552,13,7
60553,60553,47,8
60554,60554,34,7
60555,60555,18,3
60556,60556,50,6
60557,60557,47,4
60558,60558,40,3
60559,60559,12,3
60560,60560,22,7
60561,60561,30,5
60562,60562,29,5
60563,60563,10,8
60564,60564,36,3
60565,60565,17,2
60566,60566,11,9
60567,60567,9,3
60568,60568,15,7
60569,60569,9,5
60570,60570,41,5
60571,60571,34,9
60572,60572,32,6
60573,60573,15,5
60574,60574,13,1
60575,60575,41,1
60576,60576,14,6
60577,60577,33,2
60578,60578,6,5
60579,60579,26,1
60580,60580,49,7
60581,60581,44,1
60582,60582,3,8
60583,60583,6,6
60584,60584,26,2
60585,60585,32,10
60586,60586,17,3
60587,60587,17,10
60588,60588,9,9
60589,60589,12,2
60590,60590,38,6
60591,60591,32,4
60592,60592,20,2
60593,60593,32,7
60594,60594,28,9
60595,60595,41,8
60596,60596,37,1
60597,60597,24,2
60598,60598,41,7
60599,60599,7,3
60600,60600,26,3
60601,60601,40,4
60602,60602,7,3
60603,60603,32,7
60604,60604,9,2
60605,60605,9,10
60606,60606,37,5
60607,60607,37,2
60608,60608,10,10
60609,60609,22,3
60610,60610,46,3
60611,60611,23,3
60612,60612,24,9
60613,60613,4,3
60614,60614,47,1
60615,60615,24,6
60616,60616,32,6
60617,60617,15,10
60618,60618,20,4
60619,60619,13,10
60620,60620,33,10
60621,60621,11,9
60622,60622,1,4
60623,60623,10,1
60624,60624,38,9
60625,60625,18,9
60626,60626,35,5
60627,60627,36,4
60628,60628,8,7
60629,60629,3,6
60630,60630,7,7
60631,60631,18,3
60632,60632,15,2
60633,60633,46,4
60634,60634,36,8
60635,60635,22,5
60636,60636,42,1
60637,60637,44,7
60638,60638,5,4
60639,60639,44,6
60640,60640,25,8
60641,60641,20,2
60642,60642,44,3
60643,60643,3,7
60644,60644,17,5
60645,60645,5,7
60646,60646,2,9
60647,60647,5,7
60648,60648,10,3
60649,60649,2,1
60650,60650,42,9
60651,60651,26,10
60652,60652,13,1
60653,60653,47,1
60654,60654,17,10
60655,60655,50,4
60656,60656,49,6
